t,value,label,rolling_avg,avg_score,db4_detail,db4_score,avg_alert,db4_alert
710,0.00000000,0,4.93750000,4.04694456,0.67243160,0.33724538,1,0
711,0.00000000,0,4.06250000,3.18850177,0.57769726,0.19470871,0,0
712,0.00000000,0,2.06250000,1.22634684,0.25881905,-0.28507334,0,0
713,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
714,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
715,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
716,0.00000000,0,0.75000000,-0.06131734,0.00000000,-0.67449076,0,0
717,0.00000000,0,0.75000000,-0.06131734,0.00000000,-0.67449076,0,0
718,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
719,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
720,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
721,12.00000000,0,1.31250000,0.49053873,5.79555496,8.04546286,0,1
722,28.00000000,0,3.06250000,2.20742430,3.48476592,4.56866497,0,1
723,4.00000000,0,2.93750000,2.08478962,18.80087844,27.61318645,0,1
724,0.00000000,0,2.87500000,2.02347228,4.48287736,6.07041684,0,1
725,0.00000000,0,2.75000000,1.90083759,4.52004210,6.12633466,0,1
726,0.00000000,0,2.75000000,1.90083759,0.51763809,0.10434408,0,0
727,0.00000000,0,2.75000000,1.90083759,0.00000000,-0.67449076,0,0
728,0.00000000,0,2.75000000,1.90083759,0.00000000,-0.67449076,0,0
729,0.00000000,0,2.75000000,1.90083759,0.00000000,-0.67449076,0,0
730,3.00000000,0,2.93750000,2.08478962,1.44888874,1.50549764,0,0
731,0.00000000,0,2.93750000,2.08478962,2.50954891,3.10135992,0,0
732,3.00000000,1,3.12500000,2.26874165,2.12132034,2.51723378,0,0
733,0.00000000,0,3.12500000,2.26874165,2.12132034,2.51723378,0,0
734,0.00000000,0,3.12500000,2.26874165,0.67243160,0.33724538,0,0
735,0.00000000,0,3.12500000,2.26874165,0.38822857,-0.09036463,0,0
736,0.00000000,0,3.12500000,2.26874165,0.00000000,-0.67449076,0,0
737,0.00000000,0,2.37500000,1.53293354,0.00000000,-0.67449076,0,0
738,0.00000000,0,0.62500000,-0.18395203,0.00000000,-0.67449076,0,0
739,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
740,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
741,1.00000000,0,0.43750000,-0.36790405,0.48296291,0.05217204,0,0
742,1.00000000,0,0.50000000,-0.30658671,0.35355339,-0.14253667,0,0
743,0.00000000,0,0.50000000,-0.30658671,0.61237244,0.24688075,0,0
744,0.00000000,0,0.50000000,-0.30658671,0.35355339,-0.14253667,0,0
745,0.00000000,0,0.50000000,-0.30658671,0.12940952,-0.47978205,0,0
746,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
747,1.00000000,1,0.37500000,-0.42922139,0.48296291,0.05217204,0,0
748,0.00000000,0,0.18750000,-0.61317342,0.83651630,0.58412613,0,0
749,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
750,0.00000000,0,0.18750000,-0.61317342,0.12940952,-0.47978205,0,0
751,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
752,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
753,1.00000000,1,0.25000000,-0.55185608,0.48296291,0.05217204,0,0
754,1.00000000,0,0.31250000,-0.49053873,0.35355339,-0.14253667,0,0
755,2.00000000,1,0.43750000,-0.36790405,0.35355339,-0.14253667,0,0
756,0.00000000,0,0.43750000,-0.36790405,1.31947922,1.31078893,0,0
757,0.00000000,0,0.37500000,-0.42922139,0.57769726,0.19470871,0,0
758,0.00000000,0,0.31250000,-0.49053873,0.25881905,-0.28507334,0,0
759,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
760,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
761,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
762,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
763,1.00000000,1,0.31250000,-0.49053873,0.48296291,0.05217204,0,0
764,0.00000000,0,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
765,2.00000000,1,0.43750000,-0.36790405,1.19006969,1.11608022,0,0
766,1.00000000,1,0.50000000,-0.30658671,1.06066017,0.92137151,0,0
767,0.00000000,0,0.50000000,-0.30658671,0.38822857,-0.09036463,0,0
768,1.00000000,1,0.56250000,-0.24526937,0.96592583,0.77883484,0,0
769,2.00000000,0,0.62500000,-0.18395203,0.25881905,-0.28507334,0,0
770,0.00000000,0,0.56250000,-0.24526937,1.44888874,1.50549764,0,0
771,0.00000000,0,0.43750000,-0.36790405,0.57769726,0.19470871,0,0
772,0.00000000,0,0.43750000,-0.36790405,0.25881905,-0.28507334,0,0
773,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
774,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
775,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
776,1.00000000,1,0.50000000,-0.30658671,0.48296291,0.05217204,0,0
777,0.00000000,0,0.50000000,-0.30658671,0.83651630,0.58412613,0,0
778,1.00000000,0,0.56250000,-0.24526937,0.70710678,0.38941742,0,0
779,0.00000000,0,0.50000000,-0.30658671,0.70710678,0.38941742,0,0
780,0.00000000,0,0.50000000,-0.30658671,0.22414387,-0.33724538,0,0
781,0.00000000,0,0.37500000,-0.42922139,0.12940952,-0.47978205,0,0
782,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
783,1.00000000,1,0.37500000,-0.42922139,0.48296291,0.05217204,0,0
784,0.00000000,0,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
785,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
786,0.00000000,0,0.18750000,-0.61317342,0.12940952,-0.47978205,0,0
787,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
788,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
789,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
790,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
791,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
792,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
793,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
794,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
795,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
796,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
797,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
798,1.00000000,0,0.12500000,-0.67449076,0.48296291,0.05217204,0,0
799,0.00000000,0,0.06250000,-0.73580810,0.83651630,0.58412613,0,0
800,0.00000000,0,0.06250000,-0.73580810,0.22414387,-0.33724538,0,0
801,0.00000000,0,0.06250000,-0.73580810,0.12940952,-0.47978205,0,0
802,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
803,2.00000000,1,0.18750000,-0.61317342,0.96592583,0.77883484,0,0
804,0.00000000,0,0.18750000,-0.61317342,1.67303261,1.84274302,0,0
805,0.00000000,0,0.18750000,-0.61317342,0.44828774,0.00000000,0,0
806,1.00000000,0,0.25000000,-0.55185608,0.74178196,0.44158946,0,0
807,0.00000000,0,0.25000000,-0.55185608,0.83651630,0.58412613,0,0
808,1.00000000,1,0.31250000,-0.49053873,0.70710678,0.38941742,0,0
809,0.00000000,0,0.31250000,-0.49053873,0.70710678,0.38941742,0,0
810,0.00000000,0,0.31250000,-0.49053873,0.22414387,-0.33724538,0,0
811,2.00000000,0,0.43750000,-0.36790405,1.09533535,0.97354355,0,0
812,2.00000000,0,0.56250000,-0.24526937,0.70710678,0.38941742,0,0
813,0.00000000,0,0.56250000,-0.24526937,1.22474487,1.16825226,0,0
814,0.00000000,0,0.50000000,-0.30658671,0.70710678,0.38941742,0,0
815,0.00000000,0,0.50000000,-0.30658671,0.25881905,-0.28507334,0,0
816,4.00000000,0,0.75000000,-0.06131734,1.93185165,2.23216045,0,0
817,3.00000000,0,0.93750000,0.12263468,1.89717648,2.17998840,0,0
818,1.00000000,1,1.00000000,0.18395203,1.13001053,1.02571560,0,0
819,0.00000000,0,0.87500000,0.06131734,0.35355339,-0.14253667,0,0
820,0.00000000,0,0.87500000,0.06131734,0.61237244,0.24688075,0,0
821,0.00000000,0,0.87500000,0.06131734,0.12940952,-0.47978205,0,0
822,0.00000000,0,0.81250000,0.00000000,0.00000000,-0.67449076,0,0
823,1.00000000,1,0.87500000,0.06131734,0.48296291,0.05217204,0,0
824,5.00000000,1,1.12500000,0.30658671,1.57829826,1.70020636,0,0
825,1.00000000,0,1.18750000,0.36790405,3.47547474,4.55468552,0,1
826,0.00000000,0,1.18750000,0.36790405,0.41361256,-0.05217204,0,0
827,2.00000000,1,1.18750000,0.36790405,1.83711731,2.08962378,0,0
828,3.00000000,0,1.25000000,0.42922139,0.09473435,-0.53195409,0,0
829,0.00000000,0,1.25000000,0.42922139,2.06126118,2.42686916,0,0
830,2.00000000,1,1.37500000,0.55185608,1.89717648,2.17998840,0,0
831,0.00000000,0,1.37500000,0.55185608,1.28480404,1.25861689,0,0
832,0.00000000,0,1.12500000,0.30658671,0.44828774,0.00000000,0,0
833,0.00000000,0,0.93750000,0.12263468,0.25881905,-0.28507334,0,0
834,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
835,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
836,0.00000000,0,0.87500000,0.06131734,0.00000000,-0.67449076,0,0
837,1.00000000,1,0.93750000,0.12263468,0.48296291,0.05217204,0,0
838,0.00000000,0,0.93750000,0.12263468,0.83651630,0.58412613,0,0
839,0.00000000,0,0.87500000,0.06131734,0.22414387,-0.33724538,0,0
840,0.00000000,0,0.56250000,-0.24526937,0.12940952,-0.47978205,0,0
841,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
842,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
843,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
844,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
845,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
846,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
847,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
848,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
849,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
850,1.00000000,0,0.12500000,-0.67449076,0.48296291,0.05217204,0,0
851,0.00000000,0,0.12500000,-0.67449076,0.83651630,0.58412613,0,0
852,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
853,0.00000000,0,0.06250000,-0.73580810,0.12940952,-0.47978205,0,0
854,1.00000000,1,0.12500000,-0.67449076,0.48296291,0.05217204,0,0
855,0.00000000,0,0.12500000,-0.67449076,0.83651630,0.58412613,0,0
856,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
857,0.00000000,0,0.12500000,-0.67449076,0.12940952,-0.47978205,0,0
858,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
859,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
860,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
861,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
862,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
863,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
864,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
865,13.00000000,0,0.93750000,0.12263468,6.27851787,8.77212566,0,1
866,3.00000000,1,1.06250000,0.24526937,9.42582321,13.50754043,0,1
867,9.00000000,0,1.62500000,0.79712544,4.75098759,6.47381371,0,1
868,6.00000000,0,2.00000000,1.16502949,2.27611386,2.75013508,0,0
869,0.00000000,0,2.00000000,1.16502949,2.61357444,3.25787604,0,0
870,1.00000000,1,2.00000000,1.16502949,2.99251182,3.82802272,0,0
871,0.00000000,0,2.00000000,1.16502949,0.06005917,-0.58412613,0,0
872,0.00000000,0,2.00000000,1.16502949,0.22414387,-0.33724538,0,0
873,0.00000000,0,2.00000000,1.16502949,0.12940952,-0.47978205,0,0
874,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
875,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
876,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
877,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
878,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
879,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
880,0.00000000,0,2.00000000,1.16502949,0.00000000,-0.67449076,0,0
881,0.00000000,0,1.18750000,0.36790405,0.00000000,-0.67449076,0,0
882,0.00000000,0,1.00000000,0.18395203,0.00000000,-0.67449076,0,0
883,1.00000000,1,0.50000000,-0.30658671,0.48296291,0.05217204,0,0
884,0.00000000,0,0.12500000,-0.67449076,0.83651630,0.58412613,0,0
885,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
886,0.00000000,0,0.06250000,-0.73580810,0.12940952,-0.47978205,0,0
887,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
888,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
889,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
890,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
891,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
892,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
893,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
894,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
895,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
896,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
897,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
898,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
899,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
900,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
901,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
902,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
903,0.00000000,0,0.00000000,-0.79712544,0.00000000,-0.67449076,0,0
904,1.00000000,0,0.06250000,-0.73580810,0.48296291,0.05217204,0,0
905,0.00000000,0,0.06250000,-0.73580810,0.83651630,0.58412613,0,0
906,0.00000000,0,0.06250000,-0.73580810,0.22414387,-0.33724538,0,0
907,0.00000000,0,0.06250000,-0.73580810,0.12940952,-0.47978205,0,0
908,0.00000000,0,0.06250000,-0.73580810,0.00000000,-0.67449076,0,0
909,1.00000000,0,0.12500000,-0.67449076,0.48296291,0.05217204,0,0
910,0.00000000,0,0.12500000,-0.67449076,0.83651630,0.58412613,0,0
911,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
912,0.00000000,0,0.12500000,-0.67449076,0.12940952,-0.47978205,0,0
913,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
914,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
915,1.00000000,1,0.18750000,-0.61317342,0.48296291,0.05217204,0,0
916,1.00000000,1,0.25000000,-0.55185608,0.35355339,-0.14253667,0,0
917,0.00000000,0,0.25000000,-0.55185608,0.61237244,0.24688075,0,0
918,0.00000000,0,0.25000000,-0.55185608,0.35355339,-0.14253667,0,0
919,0.00000000,0,0.25000000,-0.55185608,0.12940952,-0.47978205,0,0
920,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
921,4.00000000,1,0.43750000,-0.36790405,1.93185165,2.23216045,0,0
922,1.00000000,1,0.50000000,-0.30658671,2.86310230,3.63331401,0,0
923,0.00000000,0,0.50000000,-0.30658671,0.06005917,-0.58412613,0,0
924,0.00000000,0,0.50000000,-0.30658671,0.74178196,0.44158946,0,0
925,0.00000000,0,0.43750000,-0.36790405,0.12940952,-0.47978205,0,0
926,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
927,0.00000000,0,0.43750000,-0.36790405,0.00000000,-0.67449076,0,0
928,1.00000000,1,0.50000000,-0.30658671,0.48296291,0.05217204,0,0
929,0.00000000,0,0.50000000,-0.30658671,0.83651630,0.58412613,0,0
930,0.00000000,0,0.50000000,-0.30658671,0.22414387,-0.33724538,0,0
931,0.00000000,0,0.43750000,-0.36790405,0.12940952,-0.47978205,0,0
932,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
933,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
934,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
935,1.00000000,0,0.43750000,-0.36790405,0.48296291,0.05217204,0,0
936,0.00000000,0,0.43750000,-0.36790405,0.83651630,0.58412613,0,0
937,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
938,1.00000000,1,0.18750000,-0.61317342,0.61237244,0.24688075,0,0
939,4.00000000,0,0.43750000,-0.36790405,1.09533535,0.97354355,0,0
940,3.00000000,0,0.62500000,-0.18395203,1.67303261,1.84274302,0,0
941,0.00000000,0,0.62500000,-0.18395203,1.48356392,1.55766969,0,0
942,7.00000000,0,1.06250000,0.24526937,4.57081009,6.20271983,0,1
943,0.00000000,0,1.06250000,0.24526937,5.46738556,7.55170135,0,1
944,0.00000000,0,1.00000000,0.18395203,1.56900708,1.68622690,0,0
945,0.00000000,0,1.00000000,0.18395203,0.90586666,0.68847022,0,0
946,0.00000000,0,1.00000000,0.18395203,0.00000000,-0.67449076,0,0
947,3.00000000,1,1.18750000,0.36790405,1.44888874,1.50549764,0,0
948,0.00000000,0,1.18750000,0.36790405,2.50954891,3.10135992,0,0
949,2.00000000,0,1.31250000,0.49053873,1.63835743,1.79057098,0,0
950,1.00000000,0,1.37500000,0.55185608,0.80184113,0.53195409,0,0
951,0.00000000,0,1.31250000,0.49053873,0.38822857,-0.09036463,0,0
952,0.00000000,0,1.31250000,0.49053873,0.48296291,0.05217204,0,0
953,0.00000000,0,1.31250000,0.49053873,0.12940952,-0.47978205,0,0
954,24.00000000,0,2.75000000,1.90083759,11.59110992,16.76541647,0,1
955,46.00000000,0,5.37500000,4.47616595,2.13990271,2.54519270,1,0
956,3.00000000,0,5.37500000,4.47616595,31.65140840,46.94800875,1,1
957,2.00000000,0,5.50000000,4.59880063,11.87282339,17.18928069,1,1
958,4.00000000,0,5.31250000,4.41484861,6.88408869,9.68326350,1,1
959,0.00000000,0,5.31250000,4.41484861,2.50954891,3.10135992,1,0
960,10.00000000,0,5.93750000,5.02802203,5.98502365,8.33053619,1,1
961,0.00000000,0,5.93750000,5.02802203,7.84752495,11.13284332,1,1
962,4.00000000,1,6.18750000,5.27329139,4.17329033,5.60461424,1,1
963,1.00000000,1,6.06250000,5.15065671,1.56900708,1.68622690,1,0
964,15.00000000,0,7.00000000,6.07041684,7.30450287,10.31581589,1,1
965,31.00000000,0,8.81250000,7.84861975,3.16588771,4.08888293,1,1
966,18.00000000,0,9.87500000,8.89101456,13.74710544,20.00931306,1,1
967,20.00000000,0,11.12500000,10.11736139,3.49156754,4.57889865,1,1
968,0.00000000,0,11.12500000,10.11736139,8.68404125,12.39146021,1,1
969,2.00000000,0,11.25000000,10.23999608,7.77817459,11.02849923,1,1
970,14.00000000,0,10.62500000,9.62682266,7.67663863,10.87572889,1,1
971,0.00000000,0,7.75000000,6.80622494,11.26294052,16.27165497,1,1
972,0.00000000,0,7.56250000,6.62227291,3.39683320,4.43636198,1,1
973,0.00000000,0,7.43750000,6.49963823,1.81173332,2.05143119,1,0
974,0.00000000,0,7.18750000,6.25436886,0.00000000,-0.67449076,1,0
975,0.00000000,0,7.18750000,6.25436886,0.00000000,-0.67449076,1,0
976,0.00000000,0,6.56250000,5.64119544,0.00000000,-0.67449076,1,0
977,0.00000000,0,6.56250000,5.64119544,0.00000000,-0.67449076,1,0
978,0.00000000,0,6.31250000,5.39592608,0.00000000,-0.67449076,1,0
979,0.00000000,0,6.25000000,5.33460873,0.00000000,-0.67449076,1,0
980,2.00000000,0,5.43750000,4.53748329,0.96592583,0.77883484,1,0
981,0.00000000,0,3.50000000,2.63664570,1.67303261,1.84274302,0,0
982,0.00000000,0,2.37500000,1.53293354,0.44828774,0.00000000,0,0
983,0.00000000,0,1.12500000,0.30658671,0.25881905,-0.28507334,0,0
984,0.00000000,0,1.12500000,0.30658671,0.00000000,-0.67449076,0,0
985,0.00000000,0,1.00000000,0.18395203,0.00000000,-0.67449076,0,0
986,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
987,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
988,4.00000000,0,0.37500000,-0.42922139,1.93185165,2.23216045,0,0
989,1.00000000,0,0.43750000,-0.36790405,2.86310230,3.63331401,0,0
990,0.00000000,0,0.43750000,-0.36790405,0.06005917,-0.58412613,0,0
991,1.00000000,0,0.50000000,-0.30658671,1.22474487,1.16825226,0,0
992,0.00000000,0,0.50000000,-0.30658671,0.70710678,0.38941742,0,0
993,0.00000000,0,0.50000000,-0.30658671,0.22414387,-0.33724538,0,0
994,0.00000000,0,0.50000000,-0.30658671,0.12940952,-0.47978205,0,0
995,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
996,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
997,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
998,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
999,0.00000000,0,0.37500000,-0.42922139,0.00000000,-0.67449076,0,0
1000,3.00000000,0,0.56250000,-0.24526937,1.44888874,1.50549764,0,0
1001,0.00000000,0,0.56250000,-0.24526937,2.50954891,3.10135992,0,0
1002,0.00000000,0,0.56250000,-0.24526937,0.67243160,0.33724538,0,0
1003,0.00000000,0,0.56250000,-0.24526937,0.38822857,-0.09036463,0,0
1004,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1005,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1006,0.00000000,0,0.25000000,-0.55185608,0.00000000,-0.67449076,0,0
1007,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1008,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1009,1.00000000,1,0.25000000,-0.55185608,0.48296291,0.05217204,0,0
1010,0.00000000,0,0.25000000,-0.55185608,0.83651630,0.58412613,0,0
1011,0.00000000,0,0.25000000,-0.55185608,0.22414387,-0.33724538,0,0
1012,1.00000000,1,0.31250000,-0.49053873,0.61237244,0.24688075,0,0
1013,0.00000000,0,0.31250000,-0.49053873,0.83651630,0.58412613,0,0
1014,1.00000000,1,0.37500000,-0.42922139,0.70710678,0.38941742,0,0
1015,0.00000000,0,0.37500000,-0.42922139,0.70710678,0.38941742,0,0
1016,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
1017,0.00000000,0,0.18750000,-0.61317342,0.12940952,-0.47978205,0,0
1018,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1019,3.00000000,1,0.37500000,-0.42922139,1.44888874,1.50549764,0,0
1020,0.00000000,0,0.37500000,-0.42922139,2.50954891,3.10135992,0,0
1021,2.00000000,0,0.50000000,-0.30658671,1.63835743,1.79057098,0,0
1022,0.00000000,0,0.50000000,-0.30658671,1.28480404,1.25861689,0,0
1023,2.00000000,1,0.62500000,-0.18395203,1.41421356,1.45332560,0,0
1024,0.00000000,0,0.62500000,-0.18395203,1.41421356,1.45332560,0,0
1025,0.00000000,0,0.56250000,-0.24526937,0.44828774,0.00000000,0,0
1026,0.00000000,0,0.56250000,-0.24526937,0.25881905,-0.28507334,0,0
1027,0.00000000,0,0.56250000,-0.24526937,0.00000000,-0.67449076,0,0
1028,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1029,1.00000000,1,0.56250000,-0.24526937,0.48296291,0.05217204,0,0
1030,0.00000000,0,0.50000000,-0.30658671,0.83651630,0.58412613,0,0
1031,0.00000000,0,0.50000000,-0.30658671,0.22414387,-0.33724538,0,0
1032,0.00000000,0,0.50000000,-0.30658671,0.12940952,-0.47978205,0,0
1033,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1034,0.00000000,0,0.50000000,-0.30658671,0.00000000,-0.67449076,0,0
1035,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1036,0.00000000,0,0.31250000,-0.49053873,0.00000000,-0.67449076,0,0
1037,1.00000000,1,0.25000000,-0.55185608,0.48296291,0.05217204,0,0
1038,0.00000000,0,0.25000000,-0.55185608,0.83651630,0.58412613,0,0
1039,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
1040,0.00000000,0,0.12500000,-0.67449076,0.12940952,-0.47978205,0,0
1041,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1042,1.00000000,1,0.18750000,-0.61317342,0.48296291,0.05217204,0,0
1043,0.00000000,0,0.18750000,-0.61317342,0.83651630,0.58412613,0,0
1044,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
1045,0.00000000,0,0.12500000,-0.67449076,0.12940952,-0.47978205,0,0
1046,1.00000000,1,0.18750000,-0.61317342,0.48296291,0.05217204,0,0
1047,0.00000000,0,0.18750000,-0.61317342,0.83651630,0.58412613,0,0
1048,0.00000000,0,0.18750000,-0.61317342,0.22414387,-0.33724538,0,0
1049,0.00000000,0,0.18750000,-0.61317342,0.12940952,-0.47978205,0,0
1050,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1051,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1052,0.00000000,0,0.18750000,-0.61317342,0.00000000,-0.67449076,0,0
1053,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1054,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1055,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1056,1.00000000,0,0.18750000,-0.61317342,0.48296291,0.05217204,0,0
1057,0.00000000,0,0.18750000,-0.61317342,0.83651630,0.58412613,0,0
1058,0.00000000,0,0.12500000,-0.67449076,0.22414387,-0.33724538,0,0
1059,0.00000000,0,0.12500000,-0.67449076,0.12940952,-0.47978205,0,0
1060,0.00000000,0,0.12500000,-0.67449076,0.00000000,-0.67449076,0,0
1061,1.00000000,0,0.18750000,-0.61317342,0.48296291,0.05217204,0,0
1062,0.00000000,0,0.12500000,-0.67449076,0.83651630,0.58412613,0,0
